Date,Open,High,Low,Close,Volume
2016-10-04,69.66,69.91,69.1,69.59,4089515
2016-10-05,69.85,70.84,69.01,70.6,4789572
2016-10-06,70.44,71.0,70.03,70.96,4061513
2016-10-07,71.0,71.06,70.45,70.87,3673887
2016-10-10,71.08,71.33,69.9,69.93,4893217
2016-10-11,69.93,69.97,68.06,68.76,5204371
2016-10-12,68.83,68.83,67.99,68.46,3563930
2016-10-13,67.91,67.96,67.06,67.77,3897658
2016-10-14,68.27,69.22,68.21,68.49,4329253
2016-10-17,68.5,68.99,68.37,68.42,2620850
2016-10-18,69.86,69.93,69.17,69.25,3590718
2016-10-19,68.89,69.61,68.6,69.49,5530750
2016-10-20,69.42,70.05,68.77,69.75,3850423
2016-10-21,69.41,70.04,68.8,69.97,7027512
2016-10-24,70.26,71.74,70.23,71.68,5887988
2016-10-25,71.57,71.85,71.08,71.2,4614234
2016-10-26,71.0,71.94,70.77,71.71,8150975
2016-10-27,71.4,72.18,70.41,70.73,9627039
2016-10-28,70.96,71.69,70.52,70.8,6360131
2016-10-31,71.31,71.44,70.8,70.85,5411394
2016-11-01,71.13,71.13,68.92,69.44,7375307
2016-11-02,69.57,69.95,68.72,68.84,6516774
2016-11-03,68.7,68.72,67.53,67.9,6723573
2016-11-04,66.88,68.0,66.8,67.6,6056310
2016-11-07,68.83,69.48,68.29,69.01,5751076
2016-11-08,69.01,69.97,68.95,69.83,5409619
2016-11-09,67.8,69.95,67.6,69.79,5698213
2016-11-10,70.0,70.72,68.13,69.14,7190568
2016-11-11,69.02,70.06,69.0,69.85,4974866
2016-11-14,70.14,70.35,69.64,70.02,6492956
2016-11-15,70.2,71.36,70.05,71.03,4736520
2016-11-16,71.01,71.3,70.56,71.2,4880387
2016-11-17,71.17,72.28,70.63,72.08,3761089
2016-11-18,71.84,73.15,71.75,72.6,5484164
2016-11-21,72.75,73.73,72.7,73.68,5447043
2016-11-22,74.09,74.64,74.03,74.4,6824105
2016-11-23,74.38,74.55,73.92,74.06,3995498
2016-11-25,73.87,74.61,73.73,74.43,1978800
2016-11-28,74.29,74.89,74.04,74.53,4512018
2016-11-29,74.66,75.25,74.23,74.4,6347037
2016-11-30,74.67,74.69,73.93,73.93,6768174
2016-12-01,73.88,73.91,69.96,70.41,9631119
2016-12-02,69.99,71.16,69.92,70.72,5946393
2016-12-05,71.34,71.53,70.38,70.51,6405080
2016-12-06,71.11,71.39,70.61,71.37,7039805
2016-12-07,71.5,72.43,71.12,72.2,6045939
2016-12-08,72.32,72.58,71.88,72.13,5473578
2016-12-09,72.35,72.65,71.56,71.99,6101234
2016-12-12,71.89,71.93,71.19,71.73,3340561
2016-12-13,71.95,73.6,71.77,73.2,6950888
2016-12-14,73.55,73.7,72.4,72.5,6474082
2016-12-15,72.73,73.59,72.45,73.45,5079458
2016-12-16,73.36,73.75,72.68,72.89,6478666
2016-12-19,73.11,74.08,72.96,73.57,3817950
2016-12-20,73.93,74.19,73.6,74.04,3181963
2016-12-21,74.22,74.72,74.14,74.17,4272192
2016-12-22,74.25,74.32,73.75,74.2,3470787
2016-12-23,74.11,74.39,74.0,74.38,1690787
2016-12-27,74.42,75.15,74.16,74.87,2037175
2016-12-28,74.96,75.05,73.98,74.05,2683395
2016-12-29,73.84,74.4,73.8,74.15,3292572
2016-12-30,74.43,74.46,72.77,72.97,4311767
2017-01-03,73.53,74.31,73.05,73.58,4847913
2017-01-04,73.65,73.97,73.25,73.49,4507084
2017-01-05,73.29,73.7,72.89,72.92,4301121
2017-01-06,72.88,74.28,72.47,74.15,5244559
2017-01-09,74.51,75.22,74.16,74.34,4782977
2017-01-10,74.62,74.83,74.06,74.6,3712482
2017-01-11,74.64,75.2,74.46,75.2,4361427
2017-01-12,75.0,75.14,74.09,74.85,4408340
2017-01-13,74.83,75.3,74.73,75.0,3372528
2017-01-17,74.67,74.95,74.29,74.49,4413082
2017-01-18,74.73,74.84,74.25,74.38,5531370
2017-01-19,74.22,74.81,73.87,73.88,4468534
2017-01-20,74.16,74.89,74.16,74.75,6661449
2017-01-23,74.8,75.74,74.64,75.73,6895107
2017-01-24,76.19,77.32,75.91,77.08,8561560
2017-01-25,77.72,78.72,77.19,78.58,8119910
2017-01-26,78.02,79.47,78.01,79.26,8991521
2017-01-27,79.06,79.45,77.74,78.03,9737561
2017-01-30,77.52,78.08,77.35,77.9,8355246
2017-01-31,77.4,77.54,75.25,75.54,11129400
2017-02-01,76.06,76.87,75.86,76.27,7815792
2017-02-02,75.61,76.1,75.34,75.89,4434547
2017-02-03,76.29,76.56,76.03,76.5,4546974
2017-02-06,76.38,76.48,75.85,76.22,4632971
2017-02-07,76.37,76.74,76.04,76.18,4500917
2017-02-08,76.49,76.55,75.92,75.95,5864697
2017-02-09,76.3,76.35,75.27,75.3,6950510
2017-02-10,75.62,75.66,74.52,75.16,6289845
2017-02-13,75.53,75.74,75.39,75.52,5466207
2017-02-14,75.46,75.64,75.3,75.64,4000042
2017-02-15,75.65,75.81,74.93,75.67,5731485
2017-02-16,75.8,76.32,75.52,76.25,4882048
2017-02-17,76.11,76.44,75.66,76.44,3955507
2017-02-21,76.79,77.13,76.59,77.08,5104736
2017-02-22,77.2,77.28,76.8,77.23,4057056
2017-02-23,77.23,77.38,76.69,77.14,4921742
2017-02-24,76.94,77.24,76.4,77.24,3516648
2017-02-27,77.31,77.34,76.76,77.19,3055990
2017-02-28,77.06,77.17,76.46,76.62,4770485
2017-03-01,77.13,78.18,76.68,78.15,5332504
2017-03-02,78.36,78.76,77.94,78.08,7605753
2017-03-03,78.2,78.2,77.46,77.86,3994816
2017-03-06,77.69,78.46,77.4,78.31,4066406
2017-03-07,78.35,80.37,78.21,79.12,10556762
2017-03-08,79.44,79.94,79.16,79.34,5386547
2017-03-09,79.49,79.78,78.8,79.13,4255437
2017-03-10,79.72,80.63,79.3,80.33,5118433
2017-03-13,80.32,81.09,80.18,81.02,6082583
2017-03-14,80.95,81.2,80.62,81.09,4271542
2017-03-15,81.42,81.95,80.96,81.82,3668808
2017-03-16,81.99,82.18,81.38,81.71,4195617
2017-03-17,82.24,82.44,81.44,82.2,9232193
2017-03-20,81.99,82.27,81.54,81.59,4383020
2017-03-21,81.93,82.08,79.67,79.75,6221003
2017-03-22,80.09,80.79,79.58,80.69,4307268
2017-03-23,80.69,81.04,80.23,80.67,3335343
2017-03-24,81.92,82.05,80.43,80.59,4100261
2017-03-27,79.95,80.82,79.71,80.53,3260892
2017-03-28,80.3,80.99,80.22,80.61,3578125
2017-03-29,80.35,80.66,80.26,80.49,2811614
2017-03-30,80.23,81.08,80.23,81.04,3372836
2017-03-31,80.79,81.15,80.54,80.56,3761404
2017-04-03,80.87,81.5,79.79,80.36,4564216
2017-04-04,80.11,80.67,80.11,80.6,2761956
2017-04-05,80.6,81.18,79.98,80.08,3548745
2017-04-06,79.98,80.37,79.4,80.1,4178252
2017-04-07,80.3,80.92,80.08,80.53,2686868
2017-04-10,80.42,80.76,79.92,80.13,3314725
2017-04-11,79.88,79.88,78.2,79.41,5321309
2017-04-12,79.48,79.68,78.2,78.48,6335001
2017-04-13,78.47,79.33,77.83,77.84,4658269
2017-04-17,78.3,78.75,78.12,78.72,4462363
2017-04-18,78.51,79.84,78.35,79.61,4529140
2017-04-19,79.96,80.66,79.28,79.37,4673843
2017-04-20,79.72,80.89,79.51,80.76,3586302
2017-04-21,79.58,80.41,79.24,79.81,6314436
2017-04-24,81.02,81.51,80.85,81.08,5129198
2017-04-25,81.3,82.43,81.12,82.36,7604096
2017-04-26,82.17,82.92,80.79,81.11,6763868
2017-04-27,80.75,81.27,80.36,80.8,5762688
2017-04-28,81.04,81.04,78.65,79.18,10522503
2017-05-01,79.25,79.5,78.4,79.29,5065496
2017-05-02,79.16,79.41,78.79,79.25,6234492
2017-05-03,79.2,79.93,79.0,79.77,4665029
2017-05-04,79.98,80.03,79.08,79.3,3241324
2017-05-05,79.45,79.64,79.14,79.63,3653894
2017-05-08,79.7,79.82,79.36,79.46,2776638
2017-05-09,79.38,79.83,79.27,79.45,4433906
2017-05-10,79.98,80.67,79.77,80.49,5180353
2017-05-11,80.2,80.68,79.65,80.4,3168525
2017-05-12,80.77,80.77,80.28,80.69,2648943
2017-05-15,80.65,81.62,80.46,81.55,3596083
2017-05-16,81.88,82.32,81.45,82.27,3918527
2017-05-17,81.54,82.06,78.61,78.68,6401785
2017-05-18,78.92,79.69,78.42,79.23,4930933
2017-05-19,79.39,81.04,79.3,80.3,7506592
2017-05-22,80.48,80.93,80.05,80.37,3672132
2017-05-23,80.5,80.55,79.45,79.69,3683711
2017-05-24,80.3,80.3,79.74,80.05,3671524
2017-05-25,80.49,80.99,79.98,80.79,3226356
2017-05-26,80.86,81.18,80.32,81.12,2812210
2017-05-30,81.0,82.2,81.0,81.97,3258121
2017-05-31,82.2,83.24,82.18,82.49,6503879
2017-06-01,82.61,82.86,81.22,81.49,4320112
2017-06-02,81.96,81.97,80.86,81.63,4725875
2017-06-05,81.66,82.38,81.66,81.88,2589852
2017-06-06,81.65,82.88,81.51,82.22,3279348
2017-06-07,82.8,83.43,82.29,82.89,3763302
2017-06-08,83.2,84.36,82.62,84.34,4410227
2017-06-09,84.23,84.65,79.94,80.9,6815668
2017-06-12,79.82,81.32,79.67,81.05,6746350
2017-06-13,81.41,81.8,80.6,80.99,4324759
2017-06-14,81.26,81.49,79.44,80.16,3944177
2017-06-15,79.35,80.4,79.22,80.08,3061887
2017-06-16,79.85,80.23,79.02,79.7,6246751
2017-06-19,80.37,81.45,80.28,81.42,3569105
2017-06-20,81.16,81.23,79.54,79.57,3831267
2017-06-21,79.7,79.92,79.23,79.67,4318627
2017-06-22,79.95,80.05,78.95,79.05,3327555
2017-06-23,79.06,80.02,78.64,79.58,4052576
2017-06-26,80.04,80.09,78.24,78.31,4913133
2017-06-27,78.0,78.27,76.94,76.95,5796978
2017-06-28,77.61,78.21,76.95,78.06,6362093
2017-06-29,77.5,77.93,75.92,76.9,6644609
2017-06-30,77.69,77.69,76.61,76.93,4696112
2017-07-03,77.45,77.64,76.4,76.41,3494169
2017-07-05,76.63,77.51,76.24,76.91,6680753
2017-07-06,76.19,77.69,76.19,76.86,5047044
2017-07-07,77.31,78.66,77.31,78.48,5342898
2017-07-10,78.43,79.09,77.92,78.78,3611514
2017-07-11,78.78,79.14,78.28,79.04,2729195
2017-07-12,79.46,80.54,79.46,80.52,3891673
2017-07-13,80.41,80.98,80.26,80.54,3372770
