Date,Open,High,Low,Close,Adj Close,Volume
1980-08-20,0.817841,0.817841,0.807033,0.810636,0.311471,384900
1980-08-21,0.810636,0.814688,0.807033,0.807033,0.310087,183700
1980-08-22,0.807033,0.821444,0.799375,0.810636,0.311471,128200
1980-08-25,0.807033,0.807033,0.807033,0.807033,0.310087,162900
1980-08-26,0.807033,0.810636,0.799375,0.799375,0.307144,322500
1980-08-27,0.799375,0.799375,0.796674,0.796674,0.306107,128200
1980-08-28,0.792621,0.792621,0.760196,0.763799,0.293475,308600
1980-08-29,0.760196,0.760196,0.734976,0.734976,0.282401,617500
1980-09-02,0.734976,0.763799,0.734976,0.763799,0.293475,326100
1980-09-03,0.771454,0.778210,0.771454,0.771454,0.296416,69300
1980-09-04,0.774607,0.778210,0.774607,0.778210,0.299012,51900
1980-09-05,0.778210,0.778210,0.778210,0.778210,0.299012,90200
1980-09-08,0.781813,0.792621,0.781813,0.792621,0.304550,263600
1980-09-09,0.792621,0.796674,0.781813,0.796674,0.306107,149000
1980-09-10,0.799375,0.807033,0.799375,0.807033,0.310087,86600
1980-09-11,0.810636,0.864678,0.810636,0.864678,0.332236,222000
1980-09-12,0.864678,0.882692,0.864678,0.882692,0.339158,364100
1980-09-15,0.882692,0.893950,0.882692,0.886295,0.340542,93500
1980-09-16,0.886295,0.900706,0.857472,0.864678,0.332236,444000
1980-09-17,0.864678,0.886295,0.853869,0.886295,0.340542,586200
1980-09-18,0.886295,0.889898,0.879089,0.886295,0.340542,242800
1980-09-19,0.886295,0.907912,0.879089,0.900706,0.346079,343300
1980-09-22,0.900706,0.918720,0.900706,0.911515,0.350232,104000
1980-09-23,0.918720,0.966007,0.918720,0.966007,0.371170,388500
1980-09-24,0.993927,1.023652,0.993927,1.009241,0.387781,770200
1980-09-25,1.009241,1.015997,0.976365,0.991226,0.380860,568900
1980-09-26,0.980418,0.980418,0.969160,0.972763,0.373765,201200
1980-09-29,0.972763,0.987174,0.951595,0.987174,0.379303,468200
1980-09-30,0.987174,0.993927,0.972763,0.993927,0.381897,155900
1980-10-01,0.993927,1.001585,0.987174,0.991226,0.380860,79600
1980-10-02,0.991226,0.993927,0.987174,0.987174,0.379303,72700
1980-10-03,0.987174,0.993927,0.980418,0.993927,0.381897,176800
1980-10-06,0.993927,0.993927,0.983571,0.993927,0.381897,395500
1980-10-07,0.991226,0.991226,0.983571,0.991226,0.380860,131800
1980-10-08,0.991226,0.991226,0.980418,0.991226,0.380860,187300
1980-10-09,0.991226,0.991226,0.983571,0.991226,0.380860,104000
1980-10-10,0.991226,0.991226,0.972763,0.972763,0.373765,83200
1980-10-13,0.972763,0.983571,0.972763,0.983571,0.377918,135100
1980-10-14,0.983571,0.983571,0.976365,0.983571,0.377918,44900
1980-10-15,0.983571,0.983571,0.972763,0.972763,0.373765,235900
1980-10-16,0.972763,0.980418,0.972763,0.972763,0.373765,62400
1980-10-17,0.972763,0.972763,0.958351,0.958351,0.368228,111000
1980-10-20,0.958351,0.958351,0.936282,0.943940,0.362691,100400
1980-10-21,0.943940,0.951595,0.911515,0.918720,0.353001,440400
1980-10-22,0.918720,0.918720,0.907912,0.915117,0.351616,62400
1980-10-23,0.915117,0.922773,0.915117,0.915117,0.351616,55500
1980-10-24,0.922773,0.936282,0.922773,0.936282,0.359748,65700
1980-10-27,0.936282,0.936282,0.929529,0.936282,0.359748,211500
1980-10-28,0.936282,0.940337,0.933132,0.936282,0.359748,69300
1980-10-29,0.943940,0.947543,0.943940,0.947543,0.364075,114300
1980-10-30,0.947543,0.947543,0.947543,0.947543,0.364075,24100
1980-10-31,0.947543,0.947543,0.922773,0.940337,0.361306,270600
1980-11-03,0.940337,0.951595,0.936282,0.951595,0.365632,83200
1980-11-05,0.951595,0.987174,0.951595,0.987174,0.379303,319100
1980-11-06,0.983571,0.983571,0.962404,0.972763,0.373765,162900
1980-11-07,0.966007,0.966007,0.954749,0.954749,0.366844,72700
1980-11-10,0.954749,0.969160,0.954749,0.969160,0.372381,20800
1980-11-11,0.969160,0.976365,0.969160,0.969160,0.372381,34600
1980-11-12,0.969160,0.976365,0.969160,0.976365,0.375149,44900
1980-11-13,0.976365,1.015997,0.969160,1.009241,0.387781,162900
1980-11-14,1.019599,1.048422,1.019599,1.048422,0.402836,97100
1980-11-17,1.048422,1.048422,1.038063,1.041216,0.400068,55500
1980-11-18,1.034011,1.034011,1.023652,1.030857,0.396087,544500
1980-11-19,1.026805,1.026805,1.001585,1.009241,0.387781,159500
1980-11-20,1.009241,1.009241,0.997982,1.009241,0.387781,111000
1980-11-21,1.009241,1.009241,1.001585,1.001585,0.384840,131800
1980-11-24,1.001585,1.009241,1.001585,1.001585,0.384840,38000
1980-11-25,0.993927,0.993927,0.966007,0.972763,0.373765,232300
1980-11-26,0.972763,0.976365,0.969160,0.969160,0.372381,367700
1980-11-28,0.976365,0.993927,0.976365,0.993927,0.381897,97100
1980-12-01,0.997982,1.009241,0.997982,1.009241,0.387781,34600
1980-12-02,1.009241,1.019599,1.001585,1.001585,0.384840,249800
1980-12-03,1.001585,1.005188,0.993927,1.005188,0.386224,72700
1980-12-04,1.005188,1.015997,0.993927,1.015997,0.390377,1366900
1980-12-05,1.023652,1.034011,1.023652,1.023652,0.393318,72700
1980-12-08,1.030408,1.030408,1.001585,1.008791,0.387608,104000
1980-12-09,0.987174,0.987174,0.907912,0.907912,0.348848,174500
1980-12-10,0.922323,0.979968,0.922323,0.972763,0.373765,155900
1980-12-11,0.972763,0.972763,0.951146,0.951146,0.365460,91200
1980-12-12,0.965557,1.052025,0.965557,1.052025,0.404220,129500
1980-12-15,1.052025,1.088053,1.052025,1.073642,0.412526,167500
1980-12-16,1.073642,1.088053,1.066436,1.073642,0.412526,51900
1980-12-17,1.073642,1.073642,1.037614,1.044819,0.401452,145700
1980-12-18,1.044819,1.088053,1.037614,1.073642,0.412526,634700
1980-12-19,1.073642,1.073642,1.059230,1.059230,0.406989,87800
1980-12-22,1.059230,1.088053,1.044819,1.088053,0.418063,230000
1980-12-23,1.088053,1.217755,1.088053,1.210549,0.465130,438100
1980-12-24,1.210549,1.239372,1.210549,1.225860,0.471013,287800
1980-12-26,1.225860,1.253783,1.225860,1.253783,0.481742,107400
1980-12-29,1.253783,1.289811,1.246577,1.253783,0.481742,202200
1980-12-30,1.253783,1.297017,1.246577,1.297017,0.498354,329400
1980-12-31,1.297017,1.318634,1.283505,1.311428,0.503891,181400
1981-01-02,1.289811,1.289811,1.260989,1.275400,0.490048,107400
1981-01-05,1.275400,1.297017,1.268194,1.275400,0.490048,183700
1981-01-06,1.268194,1.268194,1.253783,1.253783,0.481742,67000
1981-01-07,1.160110,1.160110,1.152904,1.152904,0.442981,275200
1981-01-08,1.152904,1.167315,1.131287,1.138493,0.437444,312200
1981-01-09,1.138493,1.167315,1.131287,1.138493,0.437444,202200
1981-01-12,1.167315,1.196138,1.167315,1.174521,0.451287,180400
1981-01-13,1.174521,1.181726,1.160110,1.167315,0.448518,41600
1981-01-14,1.167315,1.196138,1.152904,1.196138,0.459593,122500
1981-01-15,1.225860,1.253783,1.225860,1.253783,0.481742,181400
1981-01-16,1.253783,1.318634,1.253783,1.304222,0.501122,306300
1981-01-19,1.304222,1.340251,1.289811,1.318634,0.506660,306300
1981-01-20,1.318634,1.325839,1.283505,1.289811,0.495585,104000
1981-01-21,1.289811,1.304222,1.268194,1.268194,0.487279,117900
1981-01-22,1.275400,1.311428,1.275400,1.275400,0.490048,278500
1981-01-23,1.275400,1.318634,1.268194,1.297017,0.498354,190600
1981-01-26,1.297017,1.311428,1.268194,1.275400,0.490048,138700
1981-01-27,1.275400,1.275400,1.203343,1.232166,0.473436,135100
1981-01-28,1.232166,1.246577,1.217755,1.217755,0.467899,105100
1981-01-29,1.217755,1.225860,1.196138,1.210549,0.465130,121300
1981-01-30,1.210549,1.210549,1.160110,1.160110,0.445750,131800
1981-02-02,1.174521,1.203343,1.174521,1.203343,0.462362,333000
1981-02-03,1.203343,1.210549,1.181726,1.196138,0.459593,77300
1981-02-04,1.196138,1.210549,1.196138,1.203343,0.462362,77300
1981-02-05,1.203343,1.210549,1.196138,1.203343,0.462362,55500
1981-02-06,1.203343,1.203343,1.188932,1.188932,0.456824,63400
1981-02-09,1.188932,1.203343,1.152904,1.174521,0.451287,190600
1981-02-10,1.174521,1.174521,1.152904,1.152904,0.442981,76300
1981-02-11,1.152904,1.167315,1.152904,1.160110,0.445750,124900
1981-02-12,1.160110,1.160110,1.152904,1.160110,0.445750,53100
1981-02-13,1.152904,1.152904,1.145698,1.152904,0.442981,35700
1981-02-17,1.145698,1.145698,1.109670,1.124081,0.431907,225300
1981-02-18,1.124081,1.124081,1.088053,1.088053,0.418063,178100
1981-02-19,1.088053,1.088053,1.001585,1.037614,0.398683,469500
1981-02-20,1.037614,1.052025,1.037614,1.052025,0.404220,70400
1981-02-23,1.052025,1.073642,1.037614,1.073642,0.412526,454300
1981-02-24,1.073642,1.088053,1.073642,1.088053,0.418063,86600
1981-02-25,1.080847,1.080847,1.059230,1.059230,0.406989,31000
1981-02-26,1.059230,1.073642,1.059230,1.066436,0.409757,114300
1981-02-27,1.066436,1.080847,1.066436,1.073642,0.412526,464900
1981-03-02,1.073642,1.080847,1.066436,1.080847,0.415295,257700
1981-03-03,1.080847,1.080847,1.059230,1.059230,0.406989,42600
1981-03-04,1.059230,1.080847,1.059230,1.059230,0.406989,58800
1981-03-05,1.059230,1.073642,1.044819,1.059230,0.406989,112000
1981-03-06,1.066436,1.073642,1.066436,1.073642,0.412526,77300
1981-03-09,1.073642,1.088053,1.066436,1.080847,0.415295,208100
1981-03-10,1.109670,1.167315,1.109670,1.152904,0.442981,360800
1981-03-11,1.152904,1.152904,1.138493,1.138493,0.437444,176800
1981-03-12,1.138493,1.152904,1.138493,1.138493,0.437444,135100
1981-03-13,1.138493,1.138493,1.124081,1.124081,0.431907,87800
1981-03-16,1.138493,1.160110,1.138493,1.152904,0.442981,173400
1981-03-17,1.145698,1.145698,1.131287,1.131287,0.434675,150300
1981-03-18,1.131287,1.138493,1.131287,1.138493,0.437444,185000
1981-03-19,1.138493,1.145698,1.124081,1.131287,0.434675,223000
1981-03-20,1.131287,1.138493,1.124081,1.124081,0.431907,121300
1981-03-23,1.124081,1.124081,1.102464,1.116876,0.429138,178100
1981-03-24,1.116876,1.124081,1.109670,1.116876,0.429138,191900
1981-03-25,1.116876,1.131287,1.116876,1.131287,0.434675,111000
1981-03-26,1.131287,1.131287,1.109670,1.109670,0.426369,90200
1981-03-27,1.109670,1.116876,1.102464,1.109670,0.426369,183700
1981-03-30,1.109670,1.109670,1.066436,1.088053,0.418063,176800
1981-03-31,1.088053,1.109670,1.080847,1.102464,0.423601,93500
1981-04-01,1.102464,1.124081,1.095259,1.124081,0.431907,256700
1981-04-02,1.124081,1.138493,1.095259,1.109670,0.426369,173400
1981-04-03,1.102464,1.102464,1.080847,1.088053,0.418063,145700
1981-04-06,1.088053,1.088053,1.066436,1.080847,0.415295,233600
1981-04-07,1.088053,1.109670,1.088053,1.109670,0.426369,250800
1981-04-08,1.124081,1.145698,1.124081,1.138493,0.437444,367700
1981-04-09,1.138493,1.196138,1.138493,1.181726,0.454056,455600
1981-04-10,1.203343,1.225860,1.203343,1.203343,0.462362,416300
1981-04-13,1.196138,1.196138,1.167315,1.167315,0.448518,254400
1981-04-14,1.167315,1.196138,1.152904,1.152904,0.442981,132800
1981-04-15,1.152904,1.188932,1.152904,1.188932,0.456824,62400
1981-04-16,1.188932,1.203343,1.160110,1.167315,0.448518,174500
1981-04-20,1.152904,1.152904,1.124081,1.124081,0.431907,105100
1981-04-21,1.116876,1.116876,1.080847,1.088053,0.418063,107400
1981-04-22,1.088053,1.160110,1.073642,1.160110,0.445750,149000
1981-04-23,1.160110,1.174521,1.145698,1.160110,0.445750,239200
1981-04-24,1.160110,1.239372,1.152904,1.239372,0.476205,912300
1981-04-27,1.239372,1.239372,1.217755,1.217755,0.467899,100400
1981-04-28,1.217755,1.225860,1.210549,1.210549,0.465130,212700
1981-04-29,1.203343,1.203343,1.138493,1.145698,0.440212,174500
1981-04-30,1.145698,1.160110,1.145698,1.145698,0.440212,216100
1981-05-01,1.152904,1.167315,1.152904,1.160110,0.445750,87800
1981-05-04,1.174521,1.188932,1.174521,1.174521,0.451287,91200
1981-05-05,1.174521,1.188932,1.152904,1.181726,0.454056,610600
1981-05-06,1.181726,1.181726,1.167315,1.174521,0.451287,1801800
1981-05-07,1.174521,1.196138,1.174521,1.181726,0.454056,53100
1981-05-08,1.181726,1.196138,1.167315,1.196138,0.459593,90200
1981-05-11,1.196138,1.210549,1.167315,1.167315,0.448518,809500
1981-05-12,1.167315,1.203343,1.160110,1.174521,0.451287,204500
1981-05-13,1.174521,1.174521,1.145698,1.152904,0.442981,166500
1981-05-14,1.152904,1.152904,1.131287,1.145698,0.440212,70400
1981-05-15,1.145698,1.152904,1.131287,1.145698,0.440212,132800
1981-05-18,1.145698,1.145698,1.116876,1.124081,0.431907,63400
1981-05-19,1.124081,1.131287,1.116876,1.116876,0.429138,31000
1981-05-20,1.116876,1.124081,1.102464,1.109670,0.426369,497200
1981-05-21,1.109670,1.131287,1.109670,1.116876,0.429138,240500
1981-05-22,1.131287,1.167315,1.131287,1.160110,0.445750,152600
1981-05-26,1.160110,1.167315,1.160110,1.160110,0.445750,125900
1981-05-27,1.160110,1.167315,1.160110,1.160110,0.445750,104000
1981-05-28,1.160110,1.160110,1.145698,1.160110,0.445750,801300
1981-05-29,1.160110,1.160110,1.116876,1.116876,0.429138,236900
1981-06-01,1.116876,1.152904,1.116876,1.138493,0.437444,100400
1981-06-02,1.138493,1.152904,1.124081,1.152904,0.442981,117900
1981-06-03,1.152904,1.160110,1.138493,1.152904,0.442981,128200
1981-06-04,1.145698,1.145698,1.102464,1.102464,0.423601,1385400
1981-06-05,1.102464,1.116876,1.088053,1.095259,0.420832,42600
1981-06-08,1.095259,1.095259,1.088053,1.088053,0.418063,28700
1981-06-09,1.088053,1.088053,1.080847,1.088053,0.418063,100400
1981-06-10,1.088053,1.095259,1.080847,1.088053,0.418063,41600
1981-06-11,1.088053,1.095259,1.080847,1.080847,0.415295,242800
1981-06-12,1.080847,1.088053,1.073642,1.080847,0.415295,139800
1981-06-15,1.080847,1.095259,1.059230,1.059230,0.406989,230000
1981-06-16,1.059230,1.066436,1.044819,1.066436,0.409757,312200
1981-06-17,1.073642,1.095259,1.073642,1.080847,0.415295,125900
1981-06-18,1.080847,1.095259,1.080847,1.080847,0.415295,51900
1981-06-19,1.080847,1.080847,1.073642,1.073642,0.412526,537600
1981-06-22,1.073642,1.088053,1.044819,1.044819,0.401452,225300
1981-06-23,1.044819,1.088053,1.044819,1.088053,0.418063,65700
1981-06-24,1.088053,1.095259,1.073642,1.073642,0.412526,11500
1981-06-25,1.073642,1.088053,1.059230,1.059230,0.406989,128200
1981-06-26,1.059230,1.073642,1.052025,1.073642,0.412526,135100
1981-06-29,1.066436,1.066436,1.037614,1.044819,0.401452,209100
1981-06-30,1.044819,1.052025,1.037614,1.052025,0.404220,25400
1981-07-01,1.052025,1.052025,1.023202,1.023202,0.393146,118900
1981-07-02,1.030408,1.066436,1.030408,1.059230,0.406989,132800
1981-07-06,1.059230,1.080847,1.052025,1.080847,0.415295,142100
1981-07-07,1.080847,1.080847,1.066436,1.080847,0.415295,65700
1981-07-08,1.080847,1.095259,1.066436,1.066436,0.409757,336400
1981-07-09,1.066436,1.080847,1.066436,1.073642,0.412526,28700
1981-07-10,1.073642,1.073642,1.052025,1.052025,0.404220,76300
1981-07-13,1.052025,1.073642,1.044819,1.044819,0.401452,44900
1981-07-14,1.044819,1.066436,1.044819,1.059230,0.406989,160600
1981-07-15,1.059230,1.059230,1.037614,1.052025,0.404220,94800
1981-07-16,1.052025,1.052025,1.037614,1.044819,0.401452,28700
1981-07-17,1.044819,1.059230,1.044819,1.059230,0.406989,382600
1981-07-20,1.059230,1.073642,1.037614,1.037614,0.398683,63400
1981-07-21,1.037614,1.037614,1.023202,1.030408,0.395914,38000
1981-07-22,1.030408,1.030408,0.979968,0.987174,0.379303,181400
1981-07-23,0.987174,0.987174,0.979968,0.979968,0.376534,18500
1981-07-24,0.987174,1.008791,0.987174,1.008791,0.387608,98100
1981-07-27,1.008791,1.023202,0.987174,1.023202,0.393146,143400
1981-07-28,1.023202,1.023202,1.008791,1.008791,0.387608,84200
1981-07-29,1.015997,1.037614,1.015997,1.030408,0.395914,122500
1981-07-30,1.030408,1.052025,1.030408,1.037614,0.398683,111000
1981-07-31,1.037614,1.052025,1.037614,1.052025,0.404220,27700
1981-08-03,1.052025,1.052025,1.037614,1.037614,0.398683,28700
1981-08-04,1.037614,1.052025,1.030408,1.037614,0.398683,91200
1981-08-05,1.037614,1.052025,1.030408,1.044819,0.401452,58800
1981-08-06,1.044819,1.044819,1.030408,1.030408,0.395914,32300
1981-08-07,1.044819,1.059230,1.044819,1.059230,0.406989,105100
1981-08-10,1.044819,1.044819,1.030408,1.030408,0.395914,7900
1981-08-11,1.030408,1.059230,1.023202,1.044819,0.401452,97100
1981-08-12,1.059230,1.080847,1.059230,1.066436,0.409757,101700
1981-08-13,1.066436,1.109670,1.052025,1.109670,0.426369,261300
1981-08-14,1.109670,1.109670,1.095259,1.109670,0.426369,27700
1981-08-17,1.102464,1.102464,1.080847,1.080847,0.415295,38000
1981-08-18,1.080847,1.080847,1.052025,1.059230,0.406989,166500
1981-08-19,1.059230,1.073642,1.052025,1.052025,0.404220,63400
1981-08-20,1.052025,1.080847,1.052025,1.066436,0.409757,17200
1981-08-21,1.066436,1.080847,1.066436,1.066436,0.409757,58800
1981-08-24,1.066436,1.066436,1.044819,1.044819,0.401452,69300
1981-08-25,1.044819,1.044819,1.023202,1.037614,0.398683,44900
1981-08-26,1.037614,1.052025,1.037614,1.037614,0.398683,115600
1981-08-27,1.037614,1.037614,1.023202,1.037614,0.398683,34600
1981-08-28,1.037614,1.066436,1.023202,1.059230,0.406989,91200
1981-08-31,1.059230,1.080847,1.044819,1.044819,0.401452,313200
1981-09-01,1.044819,1.059230,1.044819,1.052025,0.404220,77300
1981-09-02,1.059230,1.109670,1.059230,1.109670,0.426369,49600
1981-09-03,1.109670,1.124081,1.109670,1.124081,0.431907,65700
1981-09-04,1.124081,1.131287,1.116876,1.131287,0.434675,94800
1981-09-08,1.131287,1.131287,1.066436,1.080847,0.415295,58800
1981-09-09,1.080847,1.095259,1.080847,1.088053,0.418063,94800
1981-09-10,1.088053,1.116876,1.088053,1.116876,0.429138,171100
1981-09-11,1.124081,1.152904,1.124081,1.152904,0.442981,296000
1981-09-14,1.138493,1.138493,1.095259,1.095259,0.420832,35700
1981-09-15,1.109670,1.124081,1.109670,1.124081,0.431907,13800
1981-09-16,1.124081,1.124081,1.073642,1.073642,0.412526,69300
1981-09-17,1.066436,1.066436,1.008791,1.008791,0.387608,90200
1981-09-18,1.008791,1.023202,0.979968,1.023202,0.393146,84200
1981-09-21,1.023202,1.023202,0.994380,1.023202,0.393146,77300
1981-09-22,1.037614,1.044819,1.037614,1.044819,0.401452,10200
1981-09-23,1.044819,1.059230,1.044819,1.052025,0.404220,27700
1981-09-24,1.052025,1.066436,1.037614,1.052025,0.404220,112000
1981-09-25,1.044819,1.044819,1.023202,1.023202,0.393146,24100
1981-09-28,1.023202,1.030408,0.994380,1.030408,0.395914,273900
1981-09-29,1.037614,1.066436,1.037614,1.066436,0.409757,24100
1981-09-30,1.052025,1.052025,1.052025,1.052025,0.404220,4600
1981-10-01,1.052025,1.052025,1.015997,1.052025,0.404220,287800
1981-10-02,1.052025,1.073642,1.052025,1.073642,0.412526,24100
1981-10-05,1.073642,1.088053,1.059230,1.088053,0.418063,7900
1981-10-06,1.088053,1.095259,1.066436,1.066436,0.409757,53100
1981-10-07,1.059230,1.059230,1.037614,1.059230,0.406989,169800
1981-10-08,1.059230,1.066436,1.037614,1.037614,0.398683,25400
1981-10-09,1.037614,1.052025,1.037614,1.037614,0.398683,49600
1981-10-12,1.037614,1.052025,1.023202,1.023202,0.393146,10200
