Date,Open,High,Low,Close,Volume
2016-10-04,196.59,201.02,196.59,198.59,472392
2016-10-05,199.18,200.81,198.29,199.83,388973
2016-10-06,199.69,201.75,198.92,200.86,448067
2016-10-07,201.11,201.11,196.67,197.77,426052
2016-10-10,198.52,199.8,197.5,197.9,232974
2016-10-11,197.06,197.71,191.89,191.99,622949
2016-10-12,194.27,196.37,193.5,195.2,706401
2016-10-13,193.79,196.02,193.36,194.9,572238
2016-10-14,196.65,198.1,196.15,196.46,514665
2016-10-17,196.01,196.89,194.71,195.63,314295
2016-10-18,197.87,197.87,195.18,195.57,279225
2016-10-19,196.39,196.72,194.04,195.4,370793
2016-10-20,195.1,197.05,194.06,196.57,407073
2016-10-21,194.95,197.59,194.09,196.87,394176
2016-10-24,198.38,200.53,197.74,198.3,393343
2016-10-25,197.14,197.65,185.7,185.9,1286378
2016-10-26,185.39,188.5,185.39,186.79,522381
2016-10-27,186.99,187.78,182.68,185.69,824014
2016-10-28,185.58,188.3,184.43,184.7,629797
2016-10-31,185.44,186.11,184.11,184.3,626260
2016-11-01,183.43,184.38,177.81,178.98,1659876
2016-11-02,178.21,182.49,178.0,178.59,1221924
2016-11-03,179.6,179.86,175.52,176.98,1177214
2016-11-04,186.1,193.01,184.14,190.75,2427598
2016-11-07,192.65,196.28,191.26,194.73,1249203
2016-11-08,193.82,196.08,192.37,195.19,532664
2016-11-09,191.67,198.58,191.03,197.77,929959
2016-11-10,199.11,205.26,198.21,202.38,1298905
2016-11-11,202.29,204.3,199.0,199.61,1108163
2016-11-14,201.04,202.43,196.88,197.25,972688
2016-11-15,199.55,201.23,195.99,197.16,1392256
2016-11-16,196.64,198.15,195.59,197.56,810234
2016-11-17,198.62,200.51,197.49,200.27,772675
2016-11-18,200.39,200.4,198.98,199.97,875198
2016-11-21,200.66,201.69,198.71,199.75,484820
2016-11-22,200.58,200.75,198.58,200.19,502641
2016-11-23,199.95,201.58,198.58,200.7,331372
2016-11-25,201.01,201.75,199.61,201.0,127695
2016-11-28,200.36,200.99,198.31,199.37,411358
2016-11-29,199.94,201.6,199.17,200.1,354715
2016-11-30,199.91,201.48,197.44,197.44,497809
2016-12-01,197.51,199.16,190.97,191.48,843664
2016-12-02,191.88,192.96,189.44,190.0,763363
2016-12-05,192.03,195.27,190.92,194.96,826967
2016-12-06,195.75,196.59,193.59,195.0,448576
2016-12-07,195.01,200.17,194.41,199.97,556221
2016-12-08,199.57,202.6,199.17,201.27,536268
2016-12-09,201.51,201.51,198.9,199.86,421527
2016-12-12,199.29,199.54,196.59,198.64,436284
2016-12-13,201.98,202.89,200.65,201.26,573261
2016-12-14,201.22,202.94,198.96,199.64,529894
2016-12-15,199.88,202.4,197.46,197.74,614402
2016-12-16,198.24,199.47,196.5,197.0,760173
2016-12-19,198.01,200.96,197.05,199.61,478330
2016-12-20,200.06,202.1,199.47,201.16,469547
2016-12-21,201.61,205.91,201.61,204.87,577204
2016-12-22,205.13,205.9,202.4,202.99,353465
2016-12-23,203.6,204.11,202.78,203.71,247986
2016-12-27,204.5,205.13,203.12,203.73,283206
2016-12-28,204.77,204.77,201.61,201.77,224989
2016-12-29,201.71,202.52,201.18,202.14,210523
2016-12-30,203.16,203.16,198.45,199.68,440418
2017-01-03,201.68,204.15,200.08,201.75,492807
2017-01-04,202.0,206.41,202.0,205.88,544649
2017-01-05,205.45,206.18,203.09,204.35,540523
2017-01-06,204.55,206.37,203.32,204.44,590923
2017-01-09,205.28,205.77,203.52,203.73,458323
2017-01-10,203.14,205.52,203.0,203.18,520080
2017-01-11,203.82,204.16,200.84,202.2,494400
2017-01-12,200.96,202.04,199.9,201.74,468566
2017-01-13,201.62,203.13,201.11,202.41,387872
2017-01-17,201.73,202.67,200.74,201.81,457560
2017-01-18,202.17,204.6,201.53,204.09,777658
2017-01-19,204.51,210.21,204.51,205.9,863297
2017-01-20,206.4,208.01,206.4,207.14,617529
2017-01-23,207.08,210.3,206.74,209.52,892028
2017-01-24,210.63,215.99,210.63,214.87,1027693
2017-01-25,215.63,217.96,215.19,215.38,942908
2017-01-26,215.33,216.52,213.89,215.45,417836
2017-01-27,214.88,215.29,214.04,215.17,334973
2017-01-30,213.42,216.08,212.13,215.46,485257
2017-01-31,215.63,216.42,213.43,215.84,558078
2017-02-01,215.85,217.25,213.07,215.87,493414
2017-02-02,215.58,216.98,214.8,216.03,558626
2017-02-03,216.31,217.51,214.83,215.39,455780
2017-02-06,214.46,216.48,212.77,213.38,749001
2017-02-07,214.46,216.18,213.75,214.0,566719
2017-02-08,214.27,215.5,213.47,214.1,458141
2017-02-09,213.23,215.37,211.13,214.77,999180
2017-02-10,212.5,224.16,209.9,222.72,2023906
2017-02-13,224.41,225.53,222.68,223.8,688412
2017-02-14,223.39,224.3,222.19,224.23,540692
2017-02-15,224.0,224.98,222.41,222.98,459025
2017-02-16,223.2,224.01,220.24,221.78,421657
2017-02-17,221.37,222.0,219.22,221.55,470703
2017-02-21,222.08,224.88,219.53,224.54,603479
2017-02-22,225.02,226.15,223.56,225.05,532562
2017-02-23,226.17,226.58,224.45,225.31,394802
2017-02-24,224.92,226.22,223.37,225.96,343668
2017-02-27,225.26,228.3,224.33,228.08,461006
2017-02-28,228.02,228.52,226.06,226.36,489079
2017-03-01,229.31,233.7,228.26,231.53,546969
2017-03-02,230.4,232.46,229.71,230.15,354921
2017-03-03,230.57,232.45,229.25,229.67,368804
2017-03-06,227.78,229.76,226.74,228.04,396890
2017-03-07,227.93,229.36,226.24,227.3,345104
2017-03-08,227.9,230.89,227.0,229.57,360129
2017-03-09,229.2,230.55,226.74,228.13,332978
2017-03-10,229.51,230.98,228.94,230.39,344504
2017-03-13,230.27,231.47,229.28,231.07,308531
2017-03-14,229.46,231.19,228.94,229.92,267495
2017-03-15,231.0,231.62,228.53,231.0,525177
2017-03-16,231.0,233.57,230.16,231.4,626731
2017-03-17,231.23,231.55,229.2,230.2,665193
2017-03-20,230.83,231.99,228.97,231.9,848131
2017-03-21,232.18,232.2,229.07,229.42,341554
2017-03-22,227.45,228.17,224.01,227.92,693963
2017-03-23,228.3,230.81,227.95,229.38,296274
2017-03-24,229.57,230.06,225.53,227.02,732175
2017-03-27,224.74,228.07,223.84,227.63,330598
2017-03-28,227.32,228.85,226.03,227.99,438659
2017-03-29,226.82,230.21,226.42,229.96,473676
