Date,Open,High,Low,Close,Volume
2016-10-04,25.96,26.16,25.64,25.66,1129750
2016-10-05,25.86,26.26,25.84,26.16,1245944
2016-10-06,26.06,26.2,25.84,26.2,1287158
2016-10-07,26.21,26.21,25.88,25.92,1297430
2016-10-10,26.14,26.29,25.9,25.92,719662
2016-10-11,25.8,25.81,25.0,25.05,1141954
2016-10-12,25.04,25.34,24.81,25.18,1627362
2016-10-13,24.91,25.19,24.84,25.1,1039184
2016-10-14,25.22,25.38,25.02,25.02,1566640
2016-10-17,25.02,25.37,24.96,25.14,866022
2016-10-18,25.48,25.56,25.23,25.29,1020076
2016-10-19,25.42,25.56,25.36,25.39,898716
2016-10-20,25.24,25.4,25.1,25.34,992962
2016-10-21,25.12,25.36,24.92,25.28,1028118
2016-10-24,25.48,25.62,25.4,25.49,775364
2016-10-25,25.36,25.54,25.2,25.22,1596272
2016-10-26,25.02,25.59,24.95,25.44,936666
2016-10-27,25.62,25.66,25.3,25.34,992072
2016-10-28,25.38,25.92,25.37,25.55,1020482
2016-10-31,25.69,25.89,25.59,25.79,1064520
2016-11-01,26.0,26.0,25.11,25.38,1914192
2016-11-02,25.36,25.6,25.15,25.28,1036702
2016-11-03,25.38,25.6,25.05,25.52,1142870
2016-11-04,25.4,25.4,24.62,24.62,2157322
2016-11-07,25.08,25.14,24.58,24.71,2984158
2016-11-08,24.72,25.19,24.58,25.0,1737958
2016-11-09,26.52,27.98,26.52,27.46,5644450
2016-11-10,27.8,28.34,27.64,27.94,3347080
2016-11-11,27.88,28.1,27.66,27.81,2244548
2016-11-14,28.08,29.45,27.86,29.32,5419408
2016-11-15,29.46,29.64,29.04,29.6,3069044
2016-11-16,29.36,29.6,29.16,29.32,2914164
2016-11-17,29.36,29.49,29.24,29.42,1781062
2016-11-18,29.31,29.38,28.96,29.08,1910212
2016-11-21,29.25,29.35,28.96,29.0,2171276
2016-11-22,28.78,29.86,28.64,29.66,6310410
2016-11-23,29.6,30.88,29.6,30.84,3900176
2016-11-25,31.05,31.14,30.69,31.08,1274390
2016-11-28,31.06,31.31,30.92,30.96,3213748
2016-11-29,30.9,31.06,30.54,30.86,2743326
2016-11-30,31.19,31.71,31.0,31.0,3518034
2016-12-01,31.24,31.58,30.72,30.82,2582510
2016-12-02,30.9,30.9,30.08,30.33,2902702
2016-12-05,30.6,30.62,29.78,29.92,4283096
2016-12-06,29.96,30.39,29.9,30.24,3587190
2016-12-07,30.43,30.48,30.07,30.15,3306814
2016-12-08,30.15,30.89,30.02,30.44,3498280
2016-12-09,30.58,30.87,30.27,30.78,2129222
2016-12-12,30.78,31.0,30.6,30.79,1849728
2016-12-13,30.81,30.95,30.24,30.3,1699198
2016-12-14,30.32,30.56,29.91,29.98,2425958
2016-12-15,29.94,30.16,29.63,29.68,1739994
2016-12-16,29.68,29.77,29.37,29.4,3329436
2016-12-19,29.44,29.73,29.22,29.37,1331068
2016-12-20,29.54,29.72,29.35,29.72,1323608
2016-12-21,29.68,29.7,29.08,29.23,1725812
2016-12-22,29.22,29.34,28.88,29.18,1169320
2016-12-23,29.12,29.24,29.02,29.1,600642
2016-12-27,29.1,29.28,28.98,29.24,856112
2016-12-28,29.3,29.3,28.56,28.74,1382686
2016-12-29,28.83,28.98,28.54,28.64,891672
2016-12-30,28.7,28.72,28.4,28.5,1269092
2017-01-03,28.84,29.7,28.84,29.08,2470182
2017-01-04,29.26,29.61,29.18,29.39,1313008
2017-01-05,29.4,29.64,29.08,29.28,1290878
2017-01-06,29.29,29.5,28.96,28.99,1417754
2017-01-09,28.9,28.97,28.36,28.37,1050078
2017-01-10,28.56,28.74,28.34,28.64,2192306
2017-01-11,28.72,28.8,28.38,28.66,1366946
2017-01-12,28.68,28.72,28.19,28.7,1336810
2017-01-13,28.68,29.1,28.62,29.08,1230636
2017-01-17,28.95,29.1,28.46,28.5,1432462
2017-01-18,28.5,29.02,28.39,29.01,1889510
2017-01-19,29.04,29.42,28.72,28.8,1198258
2017-01-20,28.94,28.96,28.48,28.69,1113908
2017-01-23,28.6,28.77,28.27,28.56,1237066
2017-01-24,28.74,30.14,28.67,30.06,1984258
2017-01-25,30.48,31.1,30.36,30.94,2857182
2017-01-26,30.87,31.04,30.16,30.61,1961690
2017-01-27,30.61,30.68,30.02,30.18,1711304
2017-01-30,30.1,30.1,29.2,29.69,1789586
2017-01-31,29.7,29.8,28.98,29.28,2096022
